Date,Open,High,Low,Close,Volume,Sector,Ticker,Company,Return,Month,Year,Quarter
2023-05-11,716.8872520178278,718.7595589332423,698.1644234427918,700.2337646484375,1284636,Metal,JSWSTEEL.NS,JSWSTEEL,-1.8983,2023-05,2023,2023Q2
2023-05-12,689.6899580132983,698.5586669797199,681.0676020737218,692.3998413085938,1499306,Metal,JSWSTEEL.NS,JSWSTEEL,-1.1188,2023-05,2023,2023Q2
2023-05-15,691.6607284635758,700.1352478703873,686.8321854548345,695.2574462890625,998259,Metal,JSWSTEEL.NS,JSWSTEEL,0.4127,2023-05,2023,2023Q2
2023-05-16,700.085975532407,700.6771986813403,690.3303725615764,692.498291015625,874913,Metal,JSWSTEEL.NS,JSWSTEEL,-0.3969,2023-05,2023,2023Q2
2023-05-17,691.1187252868231,691.1187252868231,681.7080521282945,684.9598999023438,1686465,Metal,JSWSTEEL.NS,JSWSTEEL,-1.0886,2023-05,2023,2023Q2
2023-05-18,690.5767622967139,699.1498592809113,679.1952649885386,681.9544067382812,3667407,Metal,JSWSTEEL.NS,JSWSTEEL,-0.4388,2023-05,2023,2023Q2
2023-05-19,685.8467482251555,686.4379713639913,671.1148268772837,683.7280883789062,2329260,Metal,JSWSTEEL.NS,JSWSTEEL,0.2601,2023-05,2023,2023Q2
2023-05-22,681.9051215999493,697.4746195728425,677.4215089131825,694.3212890625,2182824,Metal,JSWSTEEL.NS,JSWSTEEL,1.5493,2023-05,2023,2023Q2
2023-05-23,699.6425685425435,701.5148755303579,692.2519780297702,693.82861328125,2324758,Metal,JSWSTEEL.NS,JSWSTEEL,-0.071,2023-05,2023,2023Q2
2023-05-24,689.7883886578439,696.2428251227589,684.3686227469608,685.8467407226562,1185182,Metal,JSWSTEEL.NS,JSWSTEEL,-1.1504,2023-05,2023,2023Q2
2023-05-25,682.8905874882183,692.3998383416018,679.9343511787455,686.4873657226562,1213068,Metal,JSWSTEEL.NS,JSWSTEEL,0.0934,2023-05,2023,2023Q2
2023-05-26,686.487304399415,695.1589181036188,684.0237743615859,691.463623046875,1461749,Metal,JSWSTEEL.NS,JSWSTEEL,0.7249,2023-05,2023,2023Q2
2023-05-29,692.9910304962822,698.6078912615748,690.8723705115068,691.9563598632812,1467219,Metal,JSWSTEEL.NS,JSWSTEEL,0.0713,2023-05,2023,2023Q2
2023-05-30,690.872346973483,707.4273171165866,687.7190766079175,694.3212890625,3317461,Metal,JSWSTEEL.NS,JSWSTEEL,0.3418,2023-05,2023,2023Q2
2023-05-31,690.921679525449,694.6662332681209,680.9197232091116,686.1423950195312,14943096,Metal,JSWSTEEL.NS,JSWSTEEL,-1.178,2023-05,2023,2023Q2
2023-06-01,688.704467067337,691.6607030510661,681.0675241093701,683.7280883789062,1995511,Metal,JSWSTEEL.NS,JSWSTEEL,-0.3519,2023-06,2023,2023Q2
2023-06-02,687.8175948830666,698.706385753048,685.6004178221972,696.2921142578125,3405152,Metal,JSWSTEEL.NS,JSWSTEEL,1.8376,2023-06,2023,2023Q2
2023-06-05,698.6078998123776,703.5842187423133,692.744685960569,701.76123046875,2454283,Metal,JSWSTEEL.NS,JSWSTEEL,0.7855,2023-06,2023,2023Q2
2023-06-06,703.5841756045337,707.0331176418108,698.4600211201953,702.450927734375,2436996,Metal,JSWSTEEL.NS,JSWSTEEL,0.0983,2023-06,2023,2023Q2
2023-06-07,704.8159566724411,721.5187026623862,703.5841916310701,719.1044311523438,3667486,Metal,JSWSTEEL.NS,JSWSTEEL,2.3708,2023-06,2023,2023Q2
2023-06-08,719.1044384859271,753.2982484120553,717.2321315460381,737.8765258789062,9618332,Metal,JSWSTEEL.NS,JSWSTEEL,2.6105,2023-06,2023,2023Q2
2023-06-09,740.537168820062,745.9076766175733,730.6830481438137,737.5809326171875,2408734,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0401,2023-06,2023,2023Q2
2023-06-12,743.5918720446198,746.8930383354917,733.7870707485396,736.3983764648438,1703619,Metal,JSWSTEEL.NS,JSWSTEEL,-0.1603,2023-06,2023,2023Q2
2023-06-13,743.9861065871503,751.4752141981954,740.1922942074983,745.612060546875,3419413,Metal,JSWSTEEL.NS,JSWSTEEL,1.2512,2023-06,2023,2023Q2
2023-06-14,750.44053938739,767.6359917974307,748.075586539323,761.57568359375,4758206,Metal,JSWSTEEL.NS,JSWSTEEL,2.141,2023-06,2023,2023Q2
2023-06-15,766.6505939166022,766.6505939166022,757.2891792093943,759.3585205078125,2222061,Metal,JSWSTEEL.NS,JSWSTEEL,-0.2911,2023-06,2023,2023Q2
2023-06-16,765.6158955972152,770.3951199276252,761.4278944321915,764.7782592773438,2285788,Metal,JSWSTEEL.NS,JSWSTEEL,0.7137,2023-06,2023,2023Q2
2023-06-19,769.1141222920965,770.5922404002812,756.648635521827,760.3932495117188,1422461,Metal,JSWSTEEL.NS,JSWSTEEL,-0.5734,2023-06,2023,2023Q2
2023-06-20,760.9351844296821,775.0265644822216,757.3384064488721,761.871337890625,2282549,Metal,JSWSTEEL.NS,JSWSTEEL,0.1944,2023-06,2023,2023Q2
2023-06-21,761.8713541296012,762.7089303181631,741.0791236890992,747.681396484375,2768203,Metal,JSWSTEEL.NS,JSWSTEEL,-1.8625,2023-06,2023,2023Q2
2023-06-22,743.1978042980037,752.6084776524597,735.068154621234,741.374755859375,1972478,Metal,JSWSTEEL.NS,JSWSTEEL,-0.8435,2023-06,2023,2023Q2
2023-06-23,739.0590496535918,747.6321466585293,732.9987413885206,735.610107421875,1704679,Metal,JSWSTEEL.NS,JSWSTEEL,-0.7776,2023-06,2023,2023Q2
2023-06-26,738.9605152132339,740.3893145599734,726.39651166312,737.8765258789062,1602537,Metal,JSWSTEEL.NS,JSWSTEEL,0.3081,2023-06,2023,2023Q2
2023-06-27,739.059058017418,753.8402391777663,738.1229045149732,751.376708984375,2783577,Metal,JSWSTEEL.NS,JSWSTEEL,1.8296,2023-06,2023,2023Q2
2023-06-28,756.7964325676852,779.9043565025158,750.8839604382501,771.9718017578125,8340755,Metal,JSWSTEEL.NS,JSWSTEEL,2.741,2023-06,2023,2023Q2
2023-06-30,774.8294363455913,777.4900607497353,768.621352832438,773.351318359375,2515440,Metal,JSWSTEEL.NS,JSWSTEEL,0.1787,2023-06,2023,2023Q2
2023-07-03,776.5046423616578,796.5084935813599,775.568488949145,782.4171142578125,4781944,Metal,JSWSTEEL.NS,JSWSTEEL,1.1723,2023-07,2023,2023Q3
2023-07-04,786.3587855762587,791.0394926332602,777.7856890429007,785.0285034179688,2473106,Metal,JSWSTEEL.NS,JSWSTEEL,0.3338,2023-07,2023,2023Q3
2023-07-05,785.07780524472,791.8771124152752,776.6032253877312,780.3478393554688,2526894,Metal,JSWSTEEL.NS,JSWSTEEL,-0.5962,2023-07,2023,2023Q3
2023-07-06,792.7147100627801,792.8132272066886,777.4900823527724,783.9445190429688,3316923,Metal,JSWSTEEL.NS,JSWSTEEL,0.4609,2023-07,2023,2023Q3
2023-07-07,784.3879720799006,790.2019270866448,772.9572166451898,776.8988647460938,2547821,Metal,JSWSTEEL.NS,JSWSTEEL,-0.8987,2023-07,2023,2023Q3
2023-07-10,777.4901471063266,801.9283551638556,776.2583819809997,798.7750244140625,4777540,Metal,JSWSTEEL.NS,JSWSTEEL,2.8158,2023-07,2023,2023Q3
2023-07-11,807.0378585459039,807.186317112107,785.0200881806069,789.0773315429688,3085989,Metal,JSWSTEEL.NS,JSWSTEEL,-1.2141,2023-07,2023,2023Q3
2023-07-12,796.1031621392045,806.2956454853545,780.4186180947122,797.2906494140625,25929716,Metal,JSWSTEEL.NS,JSWSTEEL,1.0409,2023-07,2023,2023Q3
2023-07-13,802.238520289599,805.7019898575464,788.4835741319331,793.7777709960938,3049961,Metal,JSWSTEEL.NS,JSWSTEEL,-0.4406,2023-07,2023,2023Q3
2023-07-14,799.4677385133409,799.4677385133409,783.8325993583661,796.4495239257812,2011903,Metal,JSWSTEEL.NS,JSWSTEEL,0.3366,2023-07,2023,2023Q3
2023-07-17,797.2412395361441,803.5249387277862,788.6814977414355,789.8195190429688,1769593,Metal,JSWSTEEL.NS,JSWSTEEL,-0.8324,2023-07,2023,2023Q3
2023-07-18,791.4522748672498,792.6397622461184,780.2702278789817,782.6452026367188,1527919,Metal,JSWSTEEL.NS,JSWSTEEL,-0.9083,2023-07,2023,2023Q3
2023-07-19,787.6919487394109,789.5226156670585,780.8144755495628,783.634765625,1563134,Metal,JSWSTEEL.NS,JSWSTEEL,0.1264,2023-07,2023,2023Q3
2023-07-20,786.7023660528268,793.0850577060861,777.5489108503255,790.7100830078125,1780010,Metal,JSWSTEEL.NS,JSWSTEEL,0.9029,2023-07,2023,2023Q3
2023-07-21,789.6710139550058,814.7564035849331,774.431724614173,778.2415771484375,8469798,Metal,JSWSTEEL.NS,JSWSTEEL,-1.5769,2023-07,2023,2023Q3
2023-07-24,780.7650210689906,780.7650210689906,765.1299414719474,767.5543823242188,2710762,Metal,JSWSTEEL.NS,JSWSTEEL,-1.3732,2023-07,2023,2023Q3
2023-07-25,769.8797704611492,797.0927443527708,768.8902077741811,792.1943969726562,4850069,Metal,JSWSTEEL.NS,JSWSTEEL,3.2102,2023-07,2023,2023Q3
2023-07-26,799.0223992888607,800.5562093656247,791.7490773406761,797.0432739257812,3062011,Metal,JSWSTEEL.NS,JSWSTEEL,0.6121,2023-07,2023,2023Q3
2023-07-27,797.5875361405019,805.9988190898745,782.7440956416092,785.4653930664062,2865447,Metal,JSWSTEEL.NS,JSWSTEEL,-1.4526,2023-07,2023,2023Q3
2023-07-28,786.7023737942682,797.5875638719248,777.7963091852765,795.7568969726562,2111325,Metal,JSWSTEEL.NS,JSWSTEEL,1.3102,2023-07,2023,2023Q3
2023-07-31,797.7854673066087,812.6289079273042,797.7854673066087,808.225341796875,4226070,Metal,JSWSTEEL.NS,JSWSTEEL,1.5669,2023-07,2023,2023Q3
2023-08-01,814.4101499179234,816.3892754341273,808.4233073110299,812.3320922851562,2406158,Metal,JSWSTEEL.NS,JSWSTEEL,0.5081,2023-08,2023,2023Q3
2023-08-02,808.4726979140357,809.3138020206746,790.0173300386383,795.8557739257812,1975596,Metal,JSWSTEEL.NS,JSWSTEEL,-2.0283,2023-08,2023,2023Q3
2023-08-03,795.8557863216457,800.5562090571482,785.9106934556264,796.0537109375,1829238,Metal,JSWSTEEL.NS,JSWSTEEL,0.0249,2023-08,2023,2023Q3
2023-08-04,799.5666162426442,806.2956301413018,794.4208784149258,797.5380249023438,1275614,Metal,JSWSTEEL.NS,JSWSTEEL,0.1865,2023-08,2023,2023Q3
2023-08-07,799.5666851412403,808.0769004525567,795.1631189169656,804.56396484375,1422051,Metal,JSWSTEEL.NS,JSWSTEEL,0.881,2023-08,2023,2023Q3
2023-08-08,806.5430716841798,807.9779496879271,791.1553836809525,792.9365844726562,933777,Metal,JSWSTEEL.NS,JSWSTEEL,-1.4452,2023-08,2023,2023Q3
2023-08-09,793.3324192455183,820.2485364454009,792.9860360657647,814.8554077148438,3133311,Metal,JSWSTEEL.NS,JSWSTEEL,2.7643,2023-08,2023,2023Q3
2023-08-10,816.3891928208857,826.2848194005328,810.6992075375886,822.8213500976562,6313077,Metal,JSWSTEEL.NS,JSWSTEEL,0.9776,2023-08,2023,2023Q3
2023-08-11,821.3370428685221,822.6729283573156,807.0873157968587,812.0846557617188,3239511,Metal,JSWSTEEL.NS,JSWSTEEL,-1.3049,2023-08,2023,2023Q3
2023-08-14,806.4935835786154,806.4935835786154,785.267452029347,791.1058959960938,1866848,Metal,JSWSTEEL.NS,JSWSTEEL,-2.5833,2023-08,2023,2023Q3
2023-08-16,795.3115574172022,795.3115574172022,780.7649735863507,786.9992065429688,1317570,Metal,JSWSTEEL.NS,JSWSTEEL,-0.5191,2023-08,2023,2023Q3
2023-08-17,786.5538867162107,788.3351478919401,775.4213063584716,781.5071411132812,1434401,Metal,JSWSTEEL.NS,JSWSTEEL,-0.6978,2023-08,2023,2023Q3
2023-08-18,781.6555894629872,785.6138402051255,775.1244394995913,778.884765625,1546387,Metal,JSWSTEEL.NS,JSWSTEEL,-0.3356,2023-08,2023,2023Q3
2023-08-21,784.7232213291817,789.2751855912655,779.577483208056,786.4549560546875,1033216,Metal,JSWSTEEL.NS,JSWSTEEL,0.9719,2023-08,2023,2023Q3
2023-08-22,791.5512253091504,791.6006913643663,784.030512574796,786.9002685546875,823108,Metal,JSWSTEEL.NS,JSWSTEEL,0.0566,2023-08,2023,2023Q3
2023-08-23,790.6606384220543,794.519957312022,784.7727279712027,789.5721435546875,1274976,Metal,JSWSTEEL.NS,JSWSTEEL,0.3395,2023-08,2023,2023Q3
2023-08-24,791.6501987690094,798.2802812633233,777.9447788620678,779.676513671875,1726077,Metal,JSWSTEEL.NS,JSWSTEEL,-1.2533,2023-08,2023,2023Q3
2023-08-25,772.84848756127,779.3301113248305,762.5075450142779,765.0804443359375,1502054,Metal,JSWSTEEL.NS,JSWSTEEL,-1.8721,2023-08,2023,2023Q3
2023-08-28,767.4058524818963,772.7989811263496,762.9528204558892,764.9319458007812,1769280,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0194,2023-08,2023,2023Q3
2023-08-29,770.7704628683792,777.6974022328213,767.4553913622398,774.4813232421875,1807893,Metal,JSWSTEEL.NS,JSWSTEEL,1.2484,2023-08,2023,2023Q3
2023-08-30,776.5098854065744,783.6842151907217,775.9161115303963,778.934326171875,1978468,Metal,JSWSTEEL.NS,JSWSTEEL,0.575,2023-08,2023,2023Q3
2023-08-31,778.9343550185555,783.5357856392359,768.8902687895351,771.5126342773438,3999415,Metal,JSWSTEEL.NS,JSWSTEEL,-0.9528,2023-08,2023,2023Q3
2023-09-01,770.869355856597,799.2698178888315,769.8797931404782,797.9833984375,3513798,Metal,JSWSTEEL.NS,JSWSTEEL,3.431,2023-09,2023,2023Q3
2023-09-04,803.4754232585831,817.9724801581747,800.061419962054,801.3478393554688,3571051,Metal,JSWSTEEL.NS,JSWSTEEL,0.4216,2023-09,2023,2023Q3
2023-09-05,800.5067162485564,809.4622461341098,792.1448997926099,807.4336547851562,1770212,Metal,JSWSTEEL.NS,JSWSTEEL,0.7594,2023-09,2023,2023Q3
2023-09-06,807.5326752864665,808.9675533628805,794.9157501422749,806.3947143554688,2225037,Metal,JSWSTEEL.NS,JSWSTEEL,-0.1287,2023-09,2023,2023Q3
2023-09-07,803.5743885961814,812.8268361968122,797.0927649090086,810.7487182617188,2652562,Metal,JSWSTEEL.NS,JSWSTEEL,0.5399,2023-09,2023,2023Q3
2023-09-08,810.7487143413159,815.3996711471422,802.1395067046783,807.2357788085938,1866220,Metal,JSWSTEEL.NS,JSWSTEEL,-0.4333,2023-09,2023,2023Q3
2023-09-11,811.4413923287268,820.6937791673765,807.92845691717,815.6470336914062,1715172,Metal,JSWSTEEL.NS,JSWSTEEL,1.042,2023-09,2023,2023Q3
2023-09-12,825.0973707445819,831.2326715907076,803.4259837598356,807.6810913085938,2776481,Metal,JSWSTEEL.NS,JSWSTEEL,-0.9766,2023-09,2023,2023Q3
2023-09-13,809.4622597281884,811.5898436165476,799.5666330811446,802.2384643554688,1380634,Metal,JSWSTEEL.NS,JSWSTEEL,-0.6739,2023-09,2023,2023Q3
2023-09-14,804.4650502696235,816.3892693360601,800.4078067528408,801.8921508789062,2398032,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0432,2023-09,2023,2023Q3
2023-09-15,804.5639524544337,811.1445686610955,796.5979846871847,804.3660278320312,4454542,Metal,JSWSTEEL.NS,JSWSTEEL,0.3085,2023-09,2023,2023Q3
2023-09-18,804.3659931058262,806.4441109541623,799.1213230282181,800.3582763671875,1335464,Metal,JSWSTEEL.NS,JSWSTEEL,-0.4982,2023-09,2023,2023Q3
2023-09-20,799.6161255225952,802.3374229403368,777.0046420471514,778.5384521484375,3359951,Metal,JSWSTEEL.NS,JSWSTEEL,-2.7263,2023-09,2023,2023Q3
2023-09-21,781.7545653451413,783.3378415714038,765.9215614900498,770.2261352539062,2875491,Metal,JSWSTEEL.NS,JSWSTEEL,-1.0677,2023-09,2023,2023Q3
2023-09-22,771.8589185410701,775.5203126701829,764.6351227933216,765.9710083007812,2147621,Metal,JSWSTEEL.NS,JSWSTEEL,-0.5525,2023-09,2023,2023Q3
2023-09-25,768.8407875852979,775.272945434306,766.2678882068246,771.760009765625,2326745,Metal,JSWSTEEL.NS,JSWSTEEL,0.7558,2023-09,2023,2023Q3
2023-09-26,771.7600249687174,780.1713084754241,769.8303654963788,771.5126342773438,1727679,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0321,2023-09,2023,2023Q3
2023-09-27,771.8589229784218,777.4994425721179,766.5647865762134,771.4630737304688,2612372,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0064,2023-09,2023,2023Q3
2023-09-28,772.5515948298996,779.1816768524284,756.3722088049849,760.0830688476562,3157286,Metal,JSWSTEEL.NS,JSWSTEEL,-1.4751,2023-09,2023,2023Q3
2023-09-29,767.7522135238418,775.7182417525601,763.3981737869352,771.4630737304688,1704218,Metal,JSWSTEEL.NS,JSWSTEEL,1.4972,2023-09,2023,2023Q3
2023-10-03,768.4448649490985,768.4448649490985,759.9841163583252,762.2106323242188,1099773,Metal,JSWSTEEL.NS,JSWSTEEL,-1.1993,2023-10,2023,2023Q4
2023-10-04,759.9346980389713,759.9841640950316,745.2891819563463,748.703125,1654158,Metal,JSWSTEEL.NS,JSWSTEEL,-1.7721,2023-10,2023,2023Q4
2023-10-05,754.046781609344,754.6900215271803,745.0417851483206,747.6146240234375,1459736,Metal,JSWSTEEL.NS,JSWSTEEL,-0.1454,2023-10,2023,2023Q4
2023-10-06,752.4139636434548,763.1012889636803,750.7317553968575,757.21337890625,2026927,Metal,JSWSTEEL.NS,JSWSTEEL,1.2839,2023-10,2023,2023Q4
2023-10-09,748.6041597528268,753.4530409944099,741.3308982885643,749.6431884765625,725323,Metal,JSWSTEEL.NS,JSWSTEEL,-0.9997,2023-10,2023,2023Q4
2023-10-10,751.7213622516193,766.1194880897792,749.3958535655472,763.843505859375,1351582,Metal,JSWSTEEL.NS,JSWSTEEL,1.8943,2023-10,2023,2023Q4
2023-10-11,767.9006199240109,774.3822432316339,766.4657419953039,769.1375732421875,1841618,Metal,JSWSTEEL.NS,JSWSTEEL,0.6931,2023-10,2023,2023Q4
2023-10-12,774.2338594566438,781.7050455576136,771.3146374918892,775.2728881835938,2139718,Metal,JSWSTEEL.NS,JSWSTEEL,0.7977,2023-10,2023,2023Q4
2023-10-13,769.8797452330934,771.858870542176,764.9319319603873,769.1375732421875,998547,Metal,JSWSTEEL.NS,JSWSTEEL,-0.7914,2023-10,2023,2023Q4
2023-10-16,769.1375747800299,786.0590720472743,764.9319334898207,782.4472045898438,2157341,Metal,JSWSTEEL.NS,JSWSTEEL,1.7305,2023-10,2023,2023Q4
2023-10-17,784.4263880181695,787.6919329469949,779.9238896770529,781.9030151367188,1050381,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0695,2023-10,2023,2023Q4
2023-10-18,784.8221599406452,792.6397294969269,773.0463999485358,776.2130126953125,1250892,Metal,JSWSTEEL.NS,JSWSTEEL,-0.7277,2023-10,2023,2023Q4
2023-10-19,772.0073424968583,774.5307152301064,761.1221531080051,772.30419921875,2130597,Metal,JSWSTEEL.NS,JSWSTEEL,-0.5036,2023-10,2023,2023Q4
2023-10-20,771.4630591235159,771.6115176882162,753.9478475983632,761.3695678710938,1501944,Metal,JSWSTEEL.NS,JSWSTEEL,-1.4158,2023-10,2023,2023Q4
2023-10-23,762.7549164225765,766.7131672191628,738.3127056740326,741.1329956054688,1715908,Metal,JSWSTEEL.NS,JSWSTEEL,-2.6579,2023-10,2023,2023Q4
2023-10-25,746.2291975947843,753.8983084137654,733.7607319063956,740.48974609375,2417579,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0868,2023-10,2023,2023Q4
2023-10-26,736.9273013690871,737.2241580779529,717.9276868262481,721.0942993164062,2519570,Metal,JSWSTEEL.NS,JSWSTEEL,-2.6193,2023-10,2023,2023Q4
2023-10-27,722.0838812549339,727.7738665197797,717.6803153616482,724.35986328125,1588987,Metal,JSWSTEEL.NS,JSWSTEEL,0.4529,2023-10,2023,2023Q4
2023-10-30,727.1306579991405,729.10978339402,718.422518341293,726.8338012695312,1162173,Metal,JSWSTEEL.NS,JSWSTEEL,0.3415,2023-10,2023,2023Q4
2023-10-31,729.3077296777831,730.841539824755,719.4121024094278,728.6644897460938,1363728,Metal,JSWSTEEL.NS,JSWSTEEL,0.2519,2023-10,2023,2023Q4
2023-11-01,729.2087389128006,729.6045277328315,715.4537939568751,716.888671875,1845107,Metal,JSWSTEEL.NS,JSWSTEEL,-1.6161,2023-11,2023,2023Q4
2023-11-02,720.4016643576481,726.7348899617967,717.4329761803501,725.69580078125,1095177,Metal,JSWSTEEL.NS,JSWSTEEL,1.2285,2023-11,2023,2023Q4
2023-11-03,728.2686854589433,740.1929039849605,727.3285888087513,738.2632446289062,2526039,Metal,JSWSTEEL.NS,JSWSTEEL,1.7318,2023-11,2023,2023Q4
2023-11-06,740.2918051437176,748.5546896310539,737.1252529358477,746.1302490234375,2782755,Metal,JSWSTEEL.NS,JSWSTEEL,1.0656,2023-11,2023,2023Q4
2023-11-07,749.0989720231337,751.6718109117876,739.1538788599132,740.78662109375,2288975,Metal,JSWSTEEL.NS,JSWSTEEL,-0.7162,2023-11,2023,2023Q4
2023-11-08,742.1719812098512,749.841091682353,737.2241680017855,748.8020629882812,2664277,Metal,JSWSTEEL.NS,JSWSTEEL,1.082,2023-11,2023,2023Q4
2023-11-09,748.802100541218,751.9687132328099,741.2319217939838,743.0131225585938,2579350,Metal,JSWSTEEL.NS,JSWSTEEL,-0.7731,2023-11,2023,2023Q4
2023-11-10,744.0522070303584,751.0780779347983,737.2736663990619,746.8724365234375,1108868,Metal,JSWSTEEL.NS,JSWSTEEL,0.5194,2023-11,2023,2023Q4
2023-11-13,748.6536298371846,755.2837118405961,745.1406944198741,753.1561279296875,942603,Metal,JSWSTEEL.NS,JSWSTEEL,0.8413,2023-11,2023,2023Q4
2023-11-15,760.9737160661973,774.3328125120929,760.9737160661973,764.7835083007812,2443652,Metal,JSWSTEEL.NS,JSWSTEEL,1.5438,2023-11,2023,2023Q4
2023-11-16,762.4580778993146,766.2184041662424,755.4322067268474,761.1221923828125,1699954,Metal,JSWSTEEL.NS,JSWSTEEL,-0.4787,2023-11,2023,2023Q4
2023-11-17,763.9424306997314,766.8121867877721,758.0050542953293,760.7758178710938,1567731,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0455,2023-11,2023,2023Q4
2023-11-20,761.8643434471887,763.9424009485546,752.7108885135434,753.8983154296875,1024654,Metal,JSWSTEEL.NS,JSWSTEEL,-0.904,2023-11,2023,2023Q4
2023-11-21,758.8461602190104,771.4630851076103,757.9555899951554,767.7027587890625,1846834,Metal,JSWSTEEL.NS,JSWSTEEL,1.8311,2023-11,2023,2023Q4
2023-11-22,767.702704800893,768.6428014139473,757.5102214127797,760.429443359375,1312655,Metal,JSWSTEEL.NS,JSWSTEEL,-0.9474,2023-11,2023,2023Q4
2023-11-23,763.8929207867515,769.8302968502825,759.1430320155491,767.455322265625,1068229,Metal,JSWSTEEL.NS,JSWSTEEL,0.9239,2023-11,2023,2023Q4
2023-11-24,770.8693579941228,778.043687705878,768.2965190843255,773.8875122070312,2069730,Metal,JSWSTEEL.NS,JSWSTEEL,0.8381,2023-11,2023,2023Q4
2023-11-28,776.8067526331287,777.3510000617196,770.6219854943298,774.1843872070312,858569,Metal,JSWSTEEL.NS,JSWSTEEL,0.0384,2023-11,2023,2023Q4
2023-11-29,775.0254883885177,786.4054589931555,775.0254883885177,784.9705810546875,1481172,Metal,JSWSTEEL.NS,JSWSTEEL,1.3932,2023-11,2023,2023Q4
2023-11-30,785.712776515323,799.7151127497469,781.358676516446,792.7386474609375,3142500,Metal,JSWSTEEL.NS,JSWSTEEL,0.9896,2023-11,2023,2023Q4
2023-12-01,796.5979509260173,806.4935776455951,788.5825174424042,802.33740234375,2064512,Metal,JSWSTEEL.NS,JSWSTEEL,1.2108,2023-12,2023,2023Q4
2023-12-04,811.4414425148749,814.8059799723538,803.8712634346056,811.0455932617188,2789349,Metal,JSWSTEEL.NS,JSWSTEEL,1.0854,2023-12,2023,2023Q4
2023-12-05,807.4831379334345,817.3787646237952,805.701937208792,813.1236572265625,1338828,Metal,JSWSTEEL.NS,JSWSTEEL,0.2562,2023-12,2023,2023Q4
2023-12-06,816.3397368589556,824.7015535017459,806.6915008245311,816.0923461914062,1543909,Metal,JSWSTEEL.NS,JSWSTEEL,0.3651,2023-12,2023,2023Q4
2023-12-07,820.2980445592816,821.3370733555901,809.3138619177045,810.600341796875,1717648,Metal,JSWSTEEL.NS,JSWSTEEL,-0.673,2023-12,2023,2023Q4
2023-12-08,816.1912914992984,844.542286618214,813.5194601669319,830.5894165039062,7142037,Metal,JSWSTEEL.NS,JSWSTEEL,2.466,2023-12,2023,2023Q4
2023-12-11,832.7664834175266,838.1596122465517,823.1182470309813,836.2794189453125,1630946,Metal,JSWSTEEL.NS,JSWSTEEL,0.6851,2023-12,2023,2023Q4
2023-12-12,837.7637805802873,853.794708838484,836.4278950579857,844.9381103515625,2518863,Metal,JSWSTEEL.NS,JSWSTEEL,1.0354,2023-12,2023,2023Q4
2023-12-13,845.9276760119016,850.2323101284625,831.2326936231669,842.5137329101562,2170707,Metal,JSWSTEEL.NS,JSWSTEEL,-0.2869,2023-12,2023,2023Q4
2023-12-14,851.0239471868009,852.5577573375725,836.9721443513026,838.5554809570312,2711444,Metal,JSWSTEEL.NS,JSWSTEEL,-0.4698,2023-12,2023,2023Q4
2023-12-15,845.13596966121,861.4637533960308,842.7115290876295,858.1487426757812,4058044,Metal,JSWSTEEL.NS,JSWSTEEL,2.3365,2023-12,2023,2023Q4
2023-12-18,835.190975564377,856.5160411191282,827.4229320006618,845.9772338867188,4324786,Metal,JSWSTEEL.NS,JSWSTEEL,-1.4183,2023-12,2023,2023Q4
2023-12-19,846.6203411829293,852.5082512251632,838.7533057751116,849.7374877929688,1285256,Metal,JSWSTEEL.NS,JSWSTEEL,0.4445,2023-12,2023,2023Q4
2023-12-20,850.0343423754498,854.7347651068624,830.9357947253329,833.4591674804688,1764901,Metal,JSWSTEEL.NS,JSWSTEEL,-1.9157,2023-12,2023,2023Q4
2023-12-21,821.3370939900781,838.8029009311624,811.5403984687806,833.1129150390625,2106856,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0415,2023-12,2023,2023Q4
2023-12-22,836.1805018612761,848.5995019690602,834.3003085262471,846.3729858398438,1846933,Metal,JSWSTEEL.NS,JSWSTEEL,1.5916,2023-12,2023,2023Q4
2023-12-26,848.5500351150878,853.9926300925024,841.0788486348055,843.404296875,1294151,Metal,JSWSTEEL.NS,JSWSTEEL,-0.3508,2023-12,2023,2023Q4
2023-12-27,849.4901143607168,872.2995225823104,846.719350872296,866.7579956054688,2466359,Metal,JSWSTEEL.NS,JSWSTEEL,2.769,2023-12,2023,2023Q4
2023-12-28,873.6849294262096,886.4007859246608,864.8777972628005,871.6068115234375,4482599,Metal,JSWSTEEL.NS,JSWSTEEL,0.5594,2023-12,2023,2023Q4
2023-12-29,872.7942957489438,878.2368905637048,864.1850882350628,871.0625610351562,1906630,Metal,JSWSTEEL.NS,JSWSTEEL,-0.0624,2023-12,2023,2023Q4
2024-01-01,871.0626120328283,875.5651104726588,865.8674075873045,868.4402465820312,778184,Metal,JSWSTEEL.NS,JSWSTEEL,-0.301,2024-01,2024,2024Q1
